event,content,title,actual_side,price_change_percentage,market_cap,float_shares,avg_volume,beta,recent_volume,float_ratio,day_of_week,hour,combined_sentiment,prev_news_sentiment,volatility,days_since_event
changes_in_companys_own_shares,13 jan 2025 14 00 cet stmicroelectronic n v stmicroelectronic announce status ofcommon share repurchase program disclosure transaction share period jan 6 2025 jan 10 2025 amsterdam january 13 2025 stmicroelectronic n v company stmicroelectronic global semiconductor leader serve customer spectrum electronic application announce detail common share repurchase program program disclose press release date june 21 2024 program approve shareholder resolution date 22 2024 supervisory board stmicroelectronic n v register trade register number 33194537 lei 213800z8nohikri42w10 announce repurchase broker act company regulated market euronext paris period jan 6 2025 jan 10 2025 period 380 700 ordinary share equal 0 issue share capital wei,stmicroelectronic announce status common share repurchase program,UP,0.6717038180603978,28865398784.0,642463986.0,450810.0,1.228,337200.0,0.0222572357585482,0,14,-0.1699999999999999,-0.1699999999999999,0.5356542359797295,175
changes_in_companys_own_shares,information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,rentefastsettelse,DOWN,-0.2191384301354956,8895766528.0,200182613.0,450810.0,0.596,337200.0,0.0225031325147655,3,13,-0.3,0.0,0.1815652161303798,256
voting_rights,10 jan 2025 11 45 cet exel industries exel industriesa french société anonyme share capital 16 969 750registered office 54 rue marcel paul 51206 epernay cedex francereim company register rcs 095 550 356 number share voting rightsarticle 223 16 amf regulation date total number share comprise share capital total number voting right october 31 2024 6 787 900 theoretical voting right 11 391 576 exercisable voting right 11 386 689 deduction share voting right attachment exel industry droit de vote 2024 10 31_en exel industriesa french société anonyme share capital 16 969 750registered office 54 rue marcel paul 51206 epernay cedex francereim company register rcs 095 550 356 number share voting rightsarticle 223 16 amf regulation deduction share voting right attachment exel industries globenewswire ex,exel industry total number voting right share 10 31 2024,DOWN,-0.8620722256998448,310009152.0,1087984.0,450810.0,1.227,337200.0,0.0035095221962995,4,11,0.1428571428571428,0.1428571428571428,0.2410225872010674,178
clinical_study,independent datum safety monitoring board dsmb recommend study proceed design base 30 day datum safety assessment participant treat low dosage group,biocardia announce positive dsmb review cardiallo allogeneic cell therapy heart failure phase 1 2 clinical trial,UP,0.5050500185316258,10977126.0,3886990.0,450810.0,0.838,337200.0,0.354099060172945,1,8,-0.1778787878787879,-0.0714285714285714,1.3229172968792904,83
earnings_releases_and_operating_results,23 apr 2025 08 00 c elkem asa oslo 23 april 2025 elkem asa release report quarter 2025 wednesday 30 april 7 00 m cet quarterly report presentation material available time www elkem com connection quarterly report company host presentation 8 00 m cet event place house oslo conference centre vika ruseløkkveien 34 0251 oslo quarter presentation view live webcast elkem webcast 1q 2025 royalcast com https channel royalcast com hegnarmedia hegnarmedia 202504 3 0_1 www elkem com presentation subsequent q session hold english information contact odd geir lyngstad vp finance investor relation tel 47 976 72 806 email odd geir lyngstad elkem com elkem elkem world s lead provider advanced silicon base material shape,elkem asa invitation quarter 2025 result presentation,UP,1.859957001184789,15328668672.0,270438927.0,450810.0,1.259,337200.0,0.0176426885326313,2,8,-0.0246212121212121,-0.0269230769230769,0.4182081792712563,75
bond_fixing,20 2025 13 43 c tinn sparebank det er fastsatt ny obligasjonsrente no0012918129 ny obligasjonsrente renteperioden 22 05 2025 22 08 2025 er 7 73 ticker tnsb20 pro den nye obligasjonsrenten og renteperioden er fastsatt henhold til obligasjonsavtalen se vedlagt dokument utfyllende informasjon publisert av nordic trustee information access news oslo bor newsweb site information access news oslo bor newsweb site 646908_43f4b9fbfc794a5594f4f97fead3653c pdf tinn sparebank oslo børs newspoint tinn spb 22 perp frn c hybrid tinn spb 23 26 frn tinn spb 23 33 frn c sub tinn spb 24 27 frn no0012692625 no0012898719 no0012918129 no0013229757 nordic alternative bond market,rentefastsettelse,DOWN,-0.3203026147355454,93959667712.0,1239359399.0,450810.0,0.633,337200.0,0.0131903339930789,1,13,0.0,0.0,0.2504582708852415,48
trading_information,statistic baltic security market february 2025 available https www nasdaqbaltic com statistic en bulletin nasdaq baltic transaction service 370 525 31462 vilnius 371 672 12431 riga 372 640 8800 tallinn http www nasdaqbaltic com,statistic baltic security market february 2025,DOWN,-0.6235689579578116,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,1,14,0.4,0.4,0.2616823472750343,125
bond_fixing,accord decision nasdaq riga march 31 2025 additional 788 824 hestio bond total nominal value eur 7888 24 go admit trading baltic north list 105 176 522 hestio bond march 31 2025 additional bond issue admit trading accordance hestio term issue term issue company description available nasdaq baltic issuer service 371 67212431 www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,admission trading additional hestio bond nasdaq baltic north,DOWN,-2.691889323714382,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,4,15,0.0333333333333333,0.4,0.2616823472750343,100
press_releases,uab atsinaujinančio energetikos investicijo company publish factsheet provide information company s investment portfolio key event business strategy operate segment financial indicator 31 march 2025 2025 q1 key event solar development poland wind project hybrid project contact person information manta auruškevičius manager investment company mantas auruskevicius lordslb lt www lordslb lt aei_green_bonds attachment,uab atsinaujinančio energetikos investicijos publish factsheet quarter 2025,UP,5.775357038053935,497771840.0,188260191.0,450810.0,0.934,337200.0,0.378205788017257,2,11,0.0,-0.0333333333333333,1.2073219964182675,68
annual_general_meeting,30 apr 2025 10 42 c elkem asa oslo 30 april 2025 annual general meeting elkem asa hold 30 april 2025 oslo proposal agenda adopt cf notice annual general meeting send oslo stock exchange 8 april 2025 minute annual general meeting attach available www elkem com information subject disclosure requirement pursuant section 5 12 norwegian security trading act information contact odd geir lyngstad vp finance investor relation tel 47 976 72 806 email odd geir lyngstad elkem com elkem elkem world s lead provider advanced silicon base material shape well sustainable future company develop silicone silicon product carbon solution combine natural raw material renewable energy human ingenuity elkem help customer create improve essential innovati,elkem asa minute annual general meeting 2025,DOWN,-4.78333217143746,15354025984.0,270438927.0,450810.0,1.259,337200.0,0.017613551473849,2,10,-0.0269230769230769,-0.0246212121212121,0.4182081792712563,68
sustainability,15 apr 2025 13 24 c kongsberg automotive asa kongsberg april 15 2025 kongsberg automotive ka encourage shareholder register receive shareholder information digitally promote sustainability reduce cost ahead year s annual general meeting agm choose receive document notice meeting digital format help reduce company cost support sustainability effort digital registry enable secure efficient flow information ka shareholder register digital communication vps investor service instruction contact account operator guidance register digital shareholder information vps 1 www vps 2 choose preferred language norwegian english 3 click login vps portal 4 select vps investor service private investor 5 log bankid e g bankid app,kongsberg automotive encourage shareholder register digitally ahead annual general meeting,DOWN,-2.3564111860095,1455485824.0,701133118.0,450810.0,1.095,337200.0,0.4817175862786005,1,13,0.0416666666666666,0.0,0.4815245183874165,83
earnings_releases_and_operating_results,information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,steady growth europris öob integration proceeding accord plan,DOWN,-4.728297171868995,13779245056.0,131827655.0,273180.35,0.452,163716.0,0.0095671173902664,3,7,-0.0666666666666666,-0.3,0.238120896340661,249
exchange_announcement,renovaro regain compliance nasdaq listing requirement,renovaro regain compliance nasdaq listing requirement,UP,0.6134963492337805,49071132.0,90925076.0,450810.0,0.529,337200.0,1.8529239553715613,4,15,0.0,0.05,1.5657454106352748,198
bond_fixing,march 26 2025 nasdaq riga run competitive multi price auction offer note 2032 consolidate form single series exist eur 645 000 000 3 000 cent note 2032 previously issue consolidate form single series relevant date issue note global medium term note programme republic latvia act treasury domestic gmtn note auction domestic gmtn note republic latvia act treasury place nasdaq riga nasdaq baltic transaction service 371 67 212 431 www nasdaqbaltic com disclaimer document information contain offer security sale united states jurisdiction action take republic latvia act treasury republic latvia country jurisdiction intend permit,issuance domestic gmtn note,UP,0.6657495209551417,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,1,10,0.0211640211640211,0.0333333333333333,0.2616823472750343,104
clinical_study,cellprothera biocardia nasdaq bcda today announce success collaborative phase ii trial protheracyte treatment ami,cellprothera biocardia collaborate successful phase ii trial protheracyte treatment acute myocardial infarction,DOWN,-2.693600098835337,10971431.0,3886990.0,450810.0,0.838,337200.0,0.3542828642863451,0,7,0.55,-0.1778787878787879,1.3229172968792904,364
changes_in_companys_own_shares,den 26 august 2024 igangsatte sp group s spg et aktietilbagekøbsprogram jf selskabsmeddelelse nr 12 2024 af 23 august 2024,aktietilbagekøbsprogram sp group s,UP,0.3179650238473768,3948054016.0,7999349.0,450810.0,0.904,337200.0,0.0020261498367503,4,8,0.0,0.0,0.3599002389082649,248
voting_rights,missing,valneva declaration share voting right october 31 2024,DOWN,-1.5570960090133767,483831552.0,116850962.0,450810.0,1.093,337200.0,0.2415116614800681,2,2,0.0428571428571428,-0.2,0.6480653487976116,243
corporate_action,transcode therapeutic announce 1 33 reverse stock split,transcode therapeutic announce 1 33 reverse stock split,DOWN,-2.0779216545616634,7077425.0,780142.0,450810.0,1.332,337200.0,0.1102296386044359,0,7,0.0,0.0,2.0806249201579394,224
conference_call_webinar,longeveron present roth investor conference take place march 17 18 2025 company fireside chat tuesday march 18th 9 00am pt,longeveron present 37th annual roth conference,UP,0.0,20112462.0,12006244.0,450810.0,0.206,337200.0,0.5969554597542558,2,9,0.0,0.0,1.0390712940388982,124
bond_fixing,25 jun 2025 13 45 c grue sparebank det er fastsatt ny obligasjonsrente no0012949009 ny obligasjonsrente renteperioden 27 06 2025 29 09 2025 er 9 27 ticker grsb13 pro den nye obligasjonsrenten og renteperioden er fastsatt henhold til obligasjonsavtalen se vedlagt dokument utfyllende informasjon publisert av nordic trustee information access news oslo bor newsweb site information access news oslo bor newsweb site 650012_ec47de7fb32145788e361eb82e144922 pdf grue sparebank oslo børs newspoint grue spb 23 perp adj c hybrid grue spb 23 26 frn grue spb 23 25 frn grue spb 24 34 adj c sub grue spb 24 27 frn grue spb 25 28 frn no0012949009 no0013049452 no0013049445 no0013225771 no0013246983 no0013320002 no0013524967 nordic alternative bond market,rentefastsettelse,DOWN,-1.9172401867492712,7977152000.0,953263401.0,450810.0,1.023,337200.0,0.119499214882705,2,13,0.0,0.0,0.5483482427248932,12
clinical_study,phase 2a efficacy safety trial enrollment initiation expect h1 2025,bioxcel therapeutic announce u s department defense grant university north carolina fund study bxcl501 sublingual dexmedetomidine treat acute stress disorder,DOWN,-1.119410785860533,12057596.0,5544250.0,450810.0,-0.13,78500.0,0.4598138799807192,1,7,0.6,-0.2318181818181818,1.4611190495195745,265
management_changes,information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,nouvelle direction de schneider electric nomination d olivi blum au poste de directeur général,DOWN,-1.622561609349803,148415135744.0,538987205.0,450810.0,0.952,337200.0,0.0036316188527408,0,7,-0.3,-0.3,0.3537708659920952,245
earnings_releases_and_operating_results,company host conference march 19 2025 4 30 p m et company host conference march 19 2025 4 30 p m et,capricor therapeutic present fourth quarter year 2024 financial result recent corporate update march 19,UP,0.0,455249696.0,40176259.0,450810.0,0.85,337200.0,0.0882510397107437,1,9,0.0,0.0,1.3491834790072348,118
observation_status,23 jun 2025 08 30 c solis bond company dac currently follow company place recovery box barramundi group ltd 09 09 2024 alternu energy plc 19 11 2024 seacr petroleo bermuda limit 13 01 2025 recovery box special compartment euronext oslo børs place security issuer subject circumstance pricing security particularly uncertain recovery box regulate section 2 9 2 oslo rule book ii oslo børs euronext expand section 3 8 2 euronext growth oslo rule book ii relevant security remain recovery box circumstance allocation recovery box long present currently follow company place penalty bench solis bond company dac 02 05 2024 alternu energy plc 03 06 2024 barramundi group ltd 03 06 2024 eam solar 06 09 2024 seacr petroleo bermuda limit,oslo børs status company place recovery box penalty bench,UP,4.097156922888947,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,0,8,0.0883928571428571,0.0047619047619047,0.347909769908133,14
press_releases,copenhagen denmark july 03 2024 globe newswire evaxion biotech s nasdaq evax evaxion company clinical stage techbio company specialize develop ai immunology power vaccine today issue follow letter shareholder,evaxion reinforce milestone timeline provide shareholder update,UP,0.0,15310102.0,155104950.0,157745.0,0.102,38700.0,10.130889395772805,2,8,0.0,0.0732954545454545,1.4199224516710731,369
bond_fixing,11 mar 2025 14 24 cet sparebank 1 østlandet se vedlegg på www newsweb information access news oslo bor newsweb site information access news oslo bor newsweb site 640947_interest 2025 03 11 pdf sparebank 1 østlandet oslo børs newspoint sparebank 1 østlandet bank 1 oslo akershus 16 26 2 spb 1 østlandet 17 27 2 spb 1 østlandet 17 27 2 spb 1 østlandet 18 33 2 spb 1 østlandet 20 25 frn spb 1 østlandet 20 25 2 spb 1 østlandet 20 26 frn c spb 1 østlandet 20 perp frn c hybrid spb 1 ostlandet 21 28 2 pct spb 1 ostlandet 21 perp frn c hybrid spb 1 ostlandet 21 28 2 25pct spb 1 ostlandet 21 31 2 4275pct spb 1 ostlandet 21 26 2 00 pct spb 1 ostlandet 22 27 frn spb 1 ostlandet 22 26 2 spb 1 ostlandet 22 27 4 50pct spb 1 ostlandet 22 33 adj c sub spb 1 ostlandet 23 28 4 spb 1 ostlandet 23 28 frn spb 1 ostlandet 23 33 frn c sub spb 1 ostlandet 23 28 5 spb 1 ostlandet 23,missing,DOWN,-1.4255567589777056,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,1,14,-0.2,0.2084848484848485,0.2776379824164468,118
corporate_action,02 jul 2025 14 16 c voss veksel og landmandsbank utferdar voss veksel og landmandsbank asa isin obligasjonslånet no0011027005 opphaveleg forfallsdato 15 september 2025 tilbakekjøpsbeløp nok 30 mill oppgjersdato 4 juli 2025 kur på tilbakekjøp nok 100 158 nytt uteståande beløp nok 50 mill denne informasjonen vert offentleggjort samsvar med krava løpande forpliktingar information access news oslo bor newsweb site information access news oslo bor newsweb site voss veksel og landmandsbank asa oslo børs newspoint voss veksel og landmandsbank voss veksel asa 21 25 frn voss veksel asa 22 26 frn voss veksel asa 22 perp adj c hybrid voss veksel asa 23 27 frn voss veksel asa 24 28 frn voss veksel asa 24 29 frn voss veksel asa 24 35 frn c sub voss veksel asa 25 30 frn no0003025009 no0011027005 no0012785155 no0012780834 no0012935446 no0013116335 no00,vvl nykkelinformasjon ve tilbakekjøp av mnok 30 obligasjonslånet vvl23 pro,UP,0.0,841821056.0,1907757.0,450810.0,0.41,337200.0,0.0022662262798045,2,14,0.0,0.0,0.2428595456827974,5
trading_information,statistic baltic security market february 2025 available https www nasdaqbaltic com statistic en bulletin nasdaq baltic transaction service 370 525 31462 vilnius 371 672 12431 riga 372 640 8800 tallinn http www nasdaqbaltic com,statistic baltic security market february 2025,DOWN,-0.6235689579578116,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,1,14,0.4,0.0211640211640211,0.2616823472750343,125
licensing_agreements,saint herblain france pune inde le 19 décembre 2024 valneva se nasdaq valn euronext paris vla société spécialisée dans les vaccin et le serum institute india sii plus grand fabricant de vaccin au monde en nombre de doses ont annoncé la signature d un accord de licence exclusif pour le vaccin à dose unique de valneva contre le chikungunya permettant la fourniture du vaccin en asie cette collaboration destinée à accroître l accessibilité du vaccin dans les pay à revenus faible et intermédiaire prfi de cette région du monde s inscrit dans le cadre du contrat de financement de 41 3 million de dollar que valneva conclu avec la coalition pour les innovation en préparation aux epidémie cepi en juillet 2024 co financé par l union européenne1,valneva accroît l accessibilité de son vaccin contre le chikungunya en asie grâce à une collaboration avec le serum institute india,UP,5.775357038053935,483831552.0,116850962.0,450810.0,1.093,337200.0,0.2415116614800681,3,2,0.4375,0.0428571428571428,0.6480653487976116,200
partnerships,cabonline proud announce partnership official taxi provider idrottsgalan extensive network taxi service nordic look forward provide safe smooth comfortable journey participant guest prestigious event idrottsgalan take place january 20th strawberry arena stockholm delighted support idrottsgalan visitor service fantastic opportunity showcase cabonline s quality accessibility local international guest say håkon røkke christiansen head mass market b2b b2c cabonline tailor ride unforgettable experience cabonline ready transport participant sponsor vip guest safe smooth pleasant journey know brand taxi kurir sverigetaxi topcab dedicated driver look forward ensure safe convenient transportation perfectly suit,cabonline official partner idrottsgalan 2025,UP,1.4979988078436473,5278735872.0,121427317.0,450810.0,4.953,337200.0,0.0230031052783085,3,9,0.4313725490196078,0.04,1.0436036028774471,228
changes_in_companys_own_shares,information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,financial calendar,DOWN,-3.906246362021112,246727168.0,137757504.0,450810.0,0.871,337200.0,0.5583394204889508,3,14,-0.15,0.290625,1.5208325797235716,256
corporate_action,municipality finance plcstock exchange release 25 february 2025 3 00 pm eet municipality finance redeem early note issue mtn programme municipality finance plc exercise right redeem eur 100 million note isin xs2595681375 10 march 2025 note admit trading helsinki stock exchange maintain nasdaq helsinki munifin today file application remove note trading municipality finance plc information joakim holmströmexecutive vice president capital market sustainabilitytel 358 50 444 3638 munifin municipality finance plc finland s large credit institution company own finnish municipality public sector pension fund keva state finland group s balance sheet total eur 53 billion munifin s customer include municipality joint municipal authority wellbee service county corporate entity control,municipality finance redeem early note issue mtn programme,UP,1.0121399457197156,27942744064.0,4667064115.0,450810.0,0.596,337200.0,0.1670223978114163,1,13,0.1624999999999999,0.0,0.3148689974181765,132
regulatory_filings,08 apr 2025 07 00 cest nyxoah sa nyxoah provide update fda approvable letter genio system expect meet final fda requirement pma approval second quarter mont saint guibert belgium april 8 2025 07 00am cet 1 00am et nyxoah sa euronext brussels nasdaq nyxh nyxoah company develop breakthrough treatment alternative obstructive sleep apnea osa neuromodulation today announce update fda approval process genio system march 26 2025 company announce u s food drug administration fda issue approvable letter company s pre market approval pma application genio system approvable letter mean nyxoah s application market device united states substantially meet requirement federal food drug cosmetic act fda s pma implement regulation codify 21 c f r 814 fda ap,nyxoah provide update fda approvable letter genio system,UP,5.775357038053935,252315936.0,12785528.0,450810.0,0.667,337200.0,0.0506726931429333,1,7,-0.1041666666666666,0.0,0.5545648145195213,90
conference_call_webinar,fireside chat schedule tuesday june 11 2024 1 20 pm et fireside chat schedule tuesday june 11 2024 1 20 pm et,tg therapeutic participate goldman sachs 45th annual global healthcare conference,DOWN,-0.5692609120757544,5889810432.0,135060602.0,1756590.0,1.939,1677400.0,0.022931230734728,4,7,0.0,0.0,0.6255626072456439,395
financial_results,07 2025 07 00 c valneva se total revenue 49 2 million compare 32 8 million quarter 2024cash cash equivalent 153 0 million end march 2025further clinical regulatory progress2025 financial outlook confirm saint herblain france 7 2025 valneva se nasdaq valn euronext paris vla specialty vaccine company today report financial result quarter end march 31 2025 provide key corporate update confirm 2025 financial guidance condense consolidated interim financial result available company s website financial report valneva valneva provide live webcast quarter 2025 result conference begin 3 p m cest 9 m edt today webcast available company s website refer link https edge medium server com mmc p q2umuoq5 quarter 2025 financial update total revenue 49 2 million co,valneva report quarter 2025 financial result provide corporate update,UP,2.07756033731936,406793088.0,116850962.0,450810.0,1.093,337200.0,0.2872491333972715,2,7,0.0624242424242424,-0.05,0.6137979949969516,61
conference_call_webinar,new haven conn oct 29 2024 globe newswire bioxcel therapeutics inc nasdaq btai biopharmaceutical company utilize artificial intelligence develop transformative medicine neuroscience today announce vimal mehta ph d ceo vincent j o neill m d executive vice president chief product development medical officer present thinkequity conference new york city presentation set wednesday october 30 2 p m et,bioxcel therapeutic present thinkequity conference,DOWN,-1.499248954662312,12057596.0,5544250.0,450810.0,-0.13,78500.0,0.4598138799807192,1,7,-0.0545454545454545,0.6,1.4611190495195745,251
product_services_announcement,kraig labs otcqb kblb expand production spider silk creation generation bam 1 hybrid,kraig biocraft laboratory increase spider silk production generation hybrid egg complete,UP,0.0,83802400.0,786095486.0,777347.3684210526,1.048,627100.0,9.38034574188806,1,7,0.1,0.0892857142857142,0.7971576302101838,377
corporate_action,20 jun 2025 14 38 c orange press releaseparis 20 june 2025 distribution united states america orange announce result tender offer outstanding hybrid note orange s announce today result tender offer launch june 12 2025 tender offer repurchase series outstanding undated non deeply subordinate fix reset rate note follow respect 1 25 billion undated 12 year non deeply subordinate fix reset rate note reset date 1st october 2026 admit trading euronext paris isin xs1115498260 nc 2026 exist note aggregate principal nc 2026 exist note validly tender 743 530 000 b nc 2026 exist note series acceptance 600 002 000 c nc 2026 exist note tender price 103 d remain outstanding principal nc 2026 exist note follow settlem,orange orange announce result tender offer outstanding hybrid note,UP,0.2351997859821764,34519064576.0,1751980032.0,450810.0,0.172,337200.0,0.0507539834442123,4,14,0.3333333333333333,0.165289256198347,0.1548572029432771,17
financial_results,12 nov 2024 14 10 cet tolga os sparebank 3 kvartal 2024 information access news oslo bor newsweb site information access news oslo bor newsweb site 631962_3 kvartal 2024 pdf tolga os sparebank oslo børs newspoint tolga os spb 21 25 frn tolga os spb 22 perp adj c hybrid tolga os spb 22 32 adj c sub tolga os spb 22 25 frn tolga os spb 23 26 frn tolga os spb 24 27 frn tolga os spb 24 28 frn no0011108938 no0012440983 no0012440991 no0012519034 no0012837089 no0013094953 no0013220939 no0013330613 nordic alternative bond market,delårsrapport 2024,DOWN,-0.6432027916740503,7946859008.0,63917331.0,450810.0,1.403,337200.0,0.0080430936217259,1,14,0.0,0.0,0.413762146924922,237
partnerships,11 mar 2025 14 00 cet ato se dans le cadre de cette nouvelle collaboration stratégique eviden distribuera la solution ai supercluster de supermicro intégrant le nvidia gb200 nvl72 en amérique du sud en europe en inde et au moyen orient paris france 11 mar 2025 eviden la ligne d activités du groupe atos leader dans le digital le cloud le big datum et la sécurité annonce aujourd hui une collaboration stratégique avec supermicro pour distribuer son ai superclust avec les solutions nvidia gb200 nvl72 en amérique du sud en europe en inde et au moyen orient cette collaboration souligne l engagement des deux sociétés à faire progresser les capacités d ia des entreprise et à fournir des solution innovante pour répondre à la demande grandissante d entraînement et d inférence de modèle d ia à mille milliards de paramètres nvidia gb200 nvl72 associe 36 cpu nvidia grace et 72 gpu nvidia blackwell connectées nvidia nvlink dans un rack unique puis,eviden et supermicro s allient pour renforcer les capacités d ia des entreprise,DOWN,-4.78333217143746,582774912.0,14919544.0,450810.0,1.593,337200.0,0.0256008686935377,1,14,0.125,-0.1333333333333333,84.97347726753766,118
annual_general_meeting,march 03 2025 04 45 et source flsmidth s flsmidth s selskabsmeddelelse nr 2 2025 3 mart 2025 københavn danmark bestyrelsen indkalder herve til ordinær generalforsamling onsdag den 2 april 2025 kl 16 00 på selskabet adresse vigerslev allé 77 2500 valby dagsorden 1 bestyrelsen beretne om selskabet virksomhe 2024 2 forelæggelse og godkendelse af årsrapport 2024 3 godkendelse af honorarer til bestyrelsen endelig godkendelse af honorarer 2024 bestyrelsen foreslår uændret godkendelse af honorarerne 2024 som blev forhåndsgodkendt af generalforsamlingen 2024 honorarerne er baseret på et grundhonorar på dkk 475 000 grundhonoraret med dobbelt grundhonorar til næstforpersonen og tredobbelt grundhonorar til forpersonen dertil kommer et tillægshonorar på dkk 125 000 medlemskab af et bestyrelsesudvalg dog sålede tillægshonoraret udvalgsforpersoner udgør dkk 250 000 undtaget forpersonen revis,indkaldelse til ordinær generalforsamling flsmidth co s,UP,0.0,21912008704.0,45438847.0,450810.0,1.369,337200.0,0.0020736961003353,0,4,0.0,-0.175,0.3259443942305219,126
changes_in_companys_own_shares,03 feb 2025 10 11 cet safran attachment s voir document s joint s zie bijlage ver documento s em anexo 16165_1312651_statement_of_transactions_in_own_shares_from_january_27_2025_to_january_31_2025 pdf safran les echos safran fr0000073272 fr0000073272 saf 4saf euronext,statement transaction share january 27 2025 january 31 2025,UP,2.130379235199836,115268370432.0,313102309.0,450810.0,1.156,337200.0,0.0027162898879073,0,10,0.0,0.0,0.2759174866240489,154
bond_fixing,02 jan 2025 13 52 cet sparebank 1 sør norge asa det er fastsatt ny obligasjonsrente no0010968514 ny obligasjonsrente renteperioden 06 01 2025 07 04 2025 er 5 36 ticker sb1no44 pro den nye obligasjonsrenten og renteperioden er fastsatt henhold til obligasjonsavtalen se vedlagt dokument utfyllende informasjon publisert av nordic trustee information access news oslo bor newsweb site information access news oslo bor newsweb site 635869_800bfe57a7504d46b31b7dcc76316dbe pdf sparebank 1 sør norge asa oslo børs newspoint sparebank 1 sør norge asa spb 1 sr bank asa 19 25 1 spb 1 sr bank asa 20 26 1 30 cent spb 1 sr bank asa 20 26 frn spb 1 sr bank asa 21 25 1 86pct spb 1 sr bank asa 21 25 frn spb 1 sr bank asa 22 28 4 60pct spb 1 bv 17 27 2 spb telemark 18 28 3 spb 1 bv 19 25 frn spb 1 sr bank asa 19 perp frn c hybrid spb 1 bv 19 25 2 spb telemark 19 25 2 spb telemark 20,rentefastsettelse,UP,2.1750392952351545,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,3,13,0.0,-0.2,0.2776379824164468,186
financial_results,17 jun 2025 07 00 c lexibook linguistic elect sys les ulis june 17 2025 7 00 m annual result 2024 25 lexibook group annual revenue 74 0 m 26 ebit net income 8 1 m 7 4 m respectively thank exceptional combination positive factor uncertain outlook 2025 26 fiscal year high unpredictability u s custom duty freight cost exchange rate consumption annual revenue record fiscal year 5 consecutive year growth fiscal year grow 14 23 24 revenue rise 26 74 0 m vs 58 6 m year early notably thank performance license product context euro depreciation usd 1 year significant increase freight cost group s margin remain stable lexibook manage maintain selectively increase price,annual result 2024 25 lexibook group annual revenue 74 0 m 26 ebit net income 8 1 m 7 4 m respectively thank exceptional combination positive factor uncertain outlook 2025 26 fiscal ye,UP,0.0,42675452.0,1169932.0,450810.0,1.86,337200.0,0.0274146364050227,1,7,0.2730627705627705,0.275,0.4341727834029588,20
capital_investment,nacka sweden june 12 2025 atlas copco group host capital market day november 26 2025 stuttgart bretten germany purpose capital market day provide update strategy development atlas copco group global operation participant atlas copco group vagner rego president ceo peter kinnart cfo business area president event begin morning conclude 5 00 pm cet detail include registration instruction detailed agenda distribute prior event information contact christina malmberg hägerstrand medium relation manager 46 72 855 93 29 medium atlascopco com daniel althoff vice president investor relation 46 76 899 9597 ir atlascopco com atlas copco group atlas copco group enable technology transform future innovate develop product service solution key customer success,atlas copco group s capital market day november 26 2025,UP,1.4722342858251862,877470848.0,5283289.0,450810.0,1.836,337200.0,0.0060210421942131,3,6,0.1166666666666666,0.1766666666666666,0.5092048517197798,25
earnings_releases_and_operating_results,02 2025 10 10 c norwegian air shuttle asa norwegian group release financial result quarter 2025 thursday 8 2025 report presentation available 7 00 c www norwegian om oss selskapet investor relation newsweb company present result 8 30 c house oslo ruseløkkveien 34 oslo presentation hold ceo geir karlsen cfo hans jørgen wibstad live webcast available www norwegian om oss selskapet investor relation addition question audience open question send investor relation norwegian com subject question q1 presentation note question audience prioritise event time constraint information contact jesper m hatletveit investor relation norwegian air shuttle asa tel 47 906 64 401 norwegian air shuttle asa forn,invitation quarter presentation norwegian air shuttle asa nas,UP,1.775361465020643,16018543616.0,710032904.0,450810.0,0.752,337200.0,0.0443256840959492,4,10,0.0513131313131313,0.1671717171717171,0.4436396409328484,66
